play_id,outcome,frame_m3,frame_m6,frame_diff,total_frames
Week_14_BUF_vs_KC_016_Q2_845_KC,incomplete,3,3,0,10
Week_14_BUF_vs_KC_017_Q2_841_KC,incomplete,4,1,3,16
Week_14_BUF_vs_KC_018_Q2_744_BUF,complete,0,1,1,7
Week_14_BUF_vs_KC_019_Q2_618_BUF,complete,0,4,4,8
Week_14_BUF_vs_KC_020_Q2_432_BUF,complete,0,3,3,6
Week_14_BUF_vs_KC_021_Q2_346_BUF,interception,3,3,0,9
Week_14_BUF_vs_KC_022_Q2_319_KC,complete,0,1,1,7
Week_14_BUF_vs_KC_023_Q2_300_KC,complete,4,4,0,5
Week_14_BUF_vs_KC_024_Q2_200_KC,complete,5,4,1,8
Week_14_BUF_vs_KC_025_Q2_142_KC,complete,0,4,4,11
Week_14_BUF_vs_KC_026_Q2_138_KC,incomplete,0,10,10,14
Week_14_BUF_vs_KC_027_Q2_134_KC,complete,2,1,1,6
Week_14_BUF_vs_KC_028_Q2_119_BUF,complete,0,4,4,7
Week_14_BUF_vs_KC_029_Q2_053_BUF,incomplete,0,9,9,18
Week_14_BUF_vs_KC_030_Q2_048_BUF,complete,0,1,1,5
Week_14_BUF_vs_KC_031_Q2_041_BUF,complete,0,3,3,8
Week_14_BUF_vs_KC_032_Q2_026_BUF,incomplete,0,17,17,24
Week_14_BUF_vs_KC_033_Q3_1500_BUF,complete,0,7,7,8
Week_14_BUF_vs_KC_034_Q3_1045_BUF,complete,0,3,3,7
Week_14_BUF_vs_KC_035_Q3_838_KC,complete,0,1,1,11
Week_14_BUF_vs_KC_036_Q3_759_KC,complete,0,3,3,10
Week_14_BUF_vs_KC_037_Q3_531_KC,complete,0,5,5,13
Week_14_BUF_vs_KC_038_Q3_413_KC,complete,0,1,1,9
Week_14_BUF_vs_KC_039_Q3_334_KC,complete,7,5,2,11
Week_14_BUF_vs_KC_040_Q3_324_BUF,complete,8,7,1,12
Week_14_BUF_vs_KC_041_Q3_203_BUF,incomplete,2,4,2,8
Week_14_BUF_vs_KC_042_Q3_147_KC,incomplete,0,13,13,16
Week_14_BUF_vs_KC_043_Q3_142_KC,complete,1,7,6,11
Week_14_BUF_vs_KC_044_Q3_123_KC,complete,0,3,3,9
Week_14_BUF_vs_KC_045_Q3_044_KC,incomplete,0,6,6,9
Week_14_BUF_vs_KC_046_Q3_038_KC,complete,4,1,3,9
Week_14_BUF_vs_KC_047_Q3_031_BUF,incomplete,0,3,3,8
Week_14_BUF_vs_KC_048_Q4_1138_KC,incomplete,0,1,1,7
Week_14_BUF_vs_KC_049_Q4_1047_BUF,incomplete,0,1,1,7
Week_14_BUF_vs_KC_051_Q4_541_BUF,complete,13,12,1,16
Week_14_BUF_vs_KC_052_Q4_212_BUF,incomplete,2,1,1,6
Week_14_BUF_vs_KC_053_Q4_210_BUF,incomplete,0,13,13,16
Week_14_BUF_vs_KC_054_Q4_206_BUF,complete,0,10,10,15
Week_14_BUF_vs_KC_055_Q4_154_KC,complete,0,1,1,13
Week_14_BUF_vs_KC_056_Q4_150_KC,complete,0,13,13,16
Week_14_BUF_vs_KC_057_Q4_128_KC,incomplete,7,7,0,8
Week_14_CAR_vs_NO_001_Q1_1421_CAR,incomplete,0,1,1,27
Week_14_CAR_vs_NO_002_Q1_1416_CAR,incomplete,0,8,8,25
Week_14_CAR_vs_NO_003_Q1_1321_NO,complete,0,3,3,7
Week_14_CAR_vs_NO_004_Q1_1300_NO,complete,0,7,7,8
Week_14_CAR_vs_NO_005_Q1_1144_NO,complete,0,8,8,9
Week_14_CAR_vs_NO_006_Q1_714_CAR,complete,0,9,9,10
Week_14_CAR_vs_NO_007_Q1_542_NO,complete,0,8,8,9
Week_14_CAR_vs_NO_008_Q1_307_NO,complete,0,3,3,8
Week_14_CAR_vs_NO_009_Q2_1143_CAR,incomplete,0,1,1,8
Week_14_CAR_vs_NO_010_Q2_1012_CAR,incomplete,6,6,0,7
Week_14_CAR_vs_NO_011_Q2_927_CAR,incomplete,0,13,13,14
Week_14_CAR_vs_NO_012_Q2_916_NO,complete,6,6,0,7
Week_14_CAR_vs_NO_013_Q2_728_NO,complete,0,3,3,10
Week_14_CAR_vs_NO_014_Q2_618_NO,incomplete,0,1,1,9
Week_14_CAR_vs_NO_015_Q2_448_CAR,incomplete,2,11,9,12
Week_14_CAR_vs_NO_016_Q2_156_CAR,complete,0,3,3,8
Week_14_CAR_vs_NO_017_Q2_118_CAR,complete,0,5,5,10
Week_14_CAR_vs_NO_018_Q2_111_CAR,incomplete,0,21,21,24
Week_14_CAR_vs_NO_019_Q2_105_NO,complete,0,4,4,9
Week_14_CAR_vs_NO_020_Q2_100_NO,complete,0,1,1,9
Week_14_CAR_vs_NO_021_Q2_018_CAR,incomplete,0,24,24,27
Week_14_CAR_vs_NO_022_Q2_012_CAR,incomplete,0,6,6,27
Week_14_CAR_vs_NO_023_Q2_006_CAR,incomplete,0,1,1,15
Week_14_CAR_vs_NO_024_Q3_1246_NO,complete,0,3,3,11
Week_14_CAR_vs_NO_025_Q3_1208_NO,complete,0,4,4,7
Week_14_CAR_vs_NO_026_Q3_1126_NO,incomplete,0,5,5,33
Week_14_CAR_vs_NO_027_Q3_1038_CAR,complete,0,4,4,8
Week_14_CAR_vs_NO_028_Q3_831_CAR,incomplete,6,4,2,8
Week_14_CAR_vs_NO_029_Q3_827_CAR,complete,0,3,3,19
Week_14_CAR_vs_NO_030_Q3_750_CAR,complete,0,1,1,10
Week_14_CAR_vs_NO_031_Q3_052_CAR,complete,1,11,10,20
Week_14_CAR_vs_NO_032_Q4_1335_NO,complete,0,4,4,12
Week_14_CAR_vs_NO_033_Q4_1227_NO,incomplete,6,1,5,9
Week_14_CAR_vs_NO_034_Q4_955_CAR,complete,0,1,1,10
Week_14_CAR_vs_NO_035_Q4_858_CAR,complete,4,3,1,7
Week_14_CAR_vs_NO_036_Q4_815_CAR,incomplete,2,1,1,12
Week_14_CAR_vs_NO_037_Q4_812_NO,complete,6,5,1,28
Week_14_CAR_vs_NO_038_Q4_644_NO,complete,0,6,6,10
Week_14_CAR_vs_NO_039_Q4_603_NO,complete,0,3,3,6
Week_14_CAR_vs_NO_040_Q4_554_CAR,incomplete,0,4,4,20
Week_14_CAR_vs_NO_041_Q4_533_CAR,incomplete,0,10,10,26
Week_14_CAR_vs_NO_042_Q4_434_NO,complete,0,1,1,10
Week_14_CAR_vs_NO_043_Q4_405_CAR,incomplete,0,1,1,15
Week_14_CAR_vs_NO_044_Q4_305_CAR,complete,0,7,7,13
Week_14_CAR_vs_NO_045_Q4_256_CAR,complete,3,3,0,18
Week_14_CAR_vs_NO_046_Q4_226_CAR,complete,0,5,5,9
Week_14_CAR_vs_NO_047_Q4_200_CAR,incomplete,0,15,15,18
Week_14_DEN_vs_LAC_001_Q1_1352_LAC,incomplete,0,12,12,15
Week_14_DEN_vs_LAC_002_Q1_1210_DEN,interception,2,1,1,8
Week_14_DEN_vs_LAC_003_Q1_1136_LAC,complete,0,3,3,9
Week_14_DEN_vs_LAC_004_Q1_1058_LAC,incomplete,6,6,0,11
Week_14_DEN_vs_LAC_005_Q1_1006_DEN,complete,2,1,1,6
Week_14_DEN_vs_LAC_006_Q1_848_DEN,complete,5,5,0,6
Week_14_DEN_vs_LAC_007_Q1_804_DEN,complete,0,11,11,12
Week_14_DEN_vs_LAC_008_Q1_724_DEN,complete,0,4,4,5
Week_14_DEN_vs_LAC_009_Q1_605_DEN,incomplete,0,5,5,8
Week_14_DEN_vs_LAC_010_Q1_512_LAC,incomplete,0,8,8,11
Week_14_DEN_vs_LAC_011_Q1_455_LAC,complete,0,3,3,7
Week_14_DEN_vs_LAC_012_Q2_1259_LAC,complete,0,1,1,13
Week_14_DEN_vs_LAC_013_Q2_1219_LAC,incomplete,4,6,2,7
Week_14_DEN_vs_LAC_014_Q2_929_DEN,incomplete,0,6,6,30
Week_14_DEN_vs_LAC_015_Q2_735_LAC,complete,0,1,1,8
Week_14_DEN_vs_LAC_016_Q2_626_LAC,complete,0,1,1,7
Week_14_DEN_vs_LAC_017_Q2_602_LAC,complete,0,9,9,10
Week_14_DEN_vs_LAC_018_Q2_519_LAC,complete,0,4,4,8
Week_14_DEN_vs_LAC_019_Q2_405_LAC,complete,8,8,0,9
Week_14_DEN_vs_LAC_020_Q2_311_DEN,incomplete,0,1,1,30
Week_14_DEN_vs_LAC_021_Q2_152_LAC,complete,0,5,5,10
Week_14_DEN_vs_LAC_022_Q2_148_LAC,incomplete,7,7,0,8
Week_14_DEN_vs_LAC_023_Q2_128_DEN,complete,5,4,1,8
Week_14_DEN_vs_LAC_024_Q2_124_DEN,complete,0,4,4,7
Week_14_DEN_vs_LAC_025_Q2_103_DEN,complete,0,3,3,7
Week_14_DEN_vs_LAC_026_Q2_041_DEN,incomplete,0,1,1,15
Week_14_DEN_vs_LAC_027_Q2_031_DEN,complete,0,1,1,19
Week_14_DEN_vs_LAC_028_Q2_017_DEN,incomplete,0,1,1,19
Week_14_DEN_vs_LAC_029_Q3_1050_LAC,complete,0,1,1,8
Week_14_DEN_vs_LAC_030_Q3_643_DEN,complete,0,3,3,7
Week_14_DEN_vs_LAC_031_Q3_605_DEN,complete,0,25,25,30
Week_14_DEN_vs_LAC_032_Q3_555_LAC,incomplete,1,1,0,16
Week_14_DEN_vs_LAC_033_Q3_512_LAC,incomplete,0,12,12,13
Week_14_DEN_vs_LAC_034_Q3_136_LAC,complete,6,5,1,8
Week_14_DEN_vs_LAC_035_Q3_112_LAC,complete,0,5,5,8
Week_14_DEN_vs_LAC_036_Q3_047_LAC,complete,0,1,1,6
Week_14_DEN_vs_LAC_037_Q3_027_LAC,incomplete,0,1,1,17
Week_14_DEN_vs_LAC_038_Q3_023_LAC,complete,0,6,6,7
Week_14_DEN_vs_LAC_039_Q4_1456_LAC,complete,5,1,4,11
Week_14_DEN_vs_LAC_040_Q4_1437_LAC,incomplete,0,3,3,8
Week_14_DEN_vs_LAC_041_Q4_1432_LAC,complete,0,4,4,7
Week_14_DEN_vs_LAC_042_Q4_1407_LAC,incomplete,3,1,2,10
Week_14_DEN_vs_LAC_043_Q4_1403_LAC,incomplete,2,8,6,9
Week_14_DEN_vs_LAC_044_Q4_1148_LAC,complete,4,22,18,32
Week_14_DEN_vs_LAC_045_Q4_1116_LAC,complete,1,1,0,10
Week_14_DEN_vs_LAC_046_Q4_1044_LAC,incomplete,7,7,0,8
Week_14_DEN_vs_LAC_047_Q4_904_DEN,complete,0,3,3,8
Week_14_DEN_vs_LAC_048_Q4_749_DEN,complete,0,1,1,8
Week_14_DEN_vs_LAC_049_Q4_316_DEN,complete,0,1,1,14
Week_14_DEN_vs_LAC_050_Q4_306_LAC,complete,0,1,1,15
Week_14_DEN_vs_LAC_051_Q4_300_LAC,complete,0,4,4,9
Week_14_DEN_vs_LAC_052_Q4_231_LAC,complete,0,6,6,9
Week_14_DEN_vs_LAC_053_Q4_200_LAC,incomplete,0,1,1,25
Week_14_DET_vs_CHI_001_Q1_1420_CHI,complete,0,5,5,6
Week_14_DET_vs_CHI_002_Q1_1301_CHI,complete,0,4,4,9
Week_14_DET_vs_CHI_003_Q1_856_DET,complete,7,7,0,8
Week_14_DET_vs_CHI_004_Q1_822_DET,complete,0,6,6,7
Week_14_DET_vs_CHI_005_Q1_738_DET,complete,0,3,3,12
Week_14_DET_vs_CHI_006_Q1_325_CHI,complete,0,7,7,10
Week_14_DET_vs_CHI_007_Q2_1500_DET,incomplete,3,1,2,6
Week_14_DET_vs_CHI_008_Q2_1412_DET,interception,2,3,1,14
Week_14_DET_vs_CHI_009_Q2_1400_CHI,complete,0,1,1,11
Week_14_DET_vs_CHI_010_Q2_901_DET,complete,0,1,1,9
Week_14_DET_vs_CHI_011_Q2_441_DET,complete,0,6,6,7
Week_14_DET_vs_CHI_012_Q2_354_DET,complete,7,7,0,8
Week_14_DET_vs_CHI_013_Q2_045_DET,complete,0,1,1,7
Week_14_DET_vs_CHI_014_Q2_030_DET,complete,4,1,3,10
Week_14_DET_vs_CHI_015_Q2_026_CHI,incomplete,4,3,1,19
Week_14_DET_vs_CHI_016_Q3_1500_DET,incomplete,2,1,1,10
Week_14_DET_vs_CHI_017_Q3_1415_DET,incomplete,0,24,24,25
Week_14_DET_vs_CHI_018_Q3_1201_CHI,complete,0,3,3,7
Week_14_DET_vs_CHI_019_Q3_1126_CHI,incomplete,5,7,2,8
Week_14_DET_vs_CHI_020_Q3_1120_CHI,complete,0,8,8,9
Week_14_DET_vs_CHI_021_Q3_1038_CHI,complete,0,3,3,15
Week_14_DET_vs_CHI_022_Q3_1017_CHI,complete,0,10,10,13
Week_14_DET_vs_CHI_023_Q3_838_DET,incomplete,5,6,1,7
Week_14_DET_vs_CHI_024_Q3_834_DET,incomplete,1,1,0,8
Week_14_DET_vs_CHI_025_Q3_831_DET,complete,6,6,0,7
Week_14_DET_vs_CHI_026_Q3_705_CHI,complete,0,7,7,8
Week_14_DET_vs_CHI_027_Q3_625_CHI,complete,0,1,1,6
Week_14_DET_vs_CHI_028_Q3_419_DET,incomplete,0,4,4,7
Week_14_DET_vs_CHI_029_Q3_331_CHI,incomplete,0,8,8,13
Week_14_DET_vs_CHI_030_Q3_326_CHI,complete,2,12,10,13
Week_14_DET_vs_CHI_031_Q3_303_CHI,complete,13,12,1,15
Week_14_DET_vs_CHI_032_Q3_142_CHI,complete,19,19,0,20
Week_14_DET_vs_CHI_033_Q3_015_CHI,complete,0,11,11,15
Week_14_DET_vs_CHI_034_Q4_1500_CHI,incomplete,2,5,3,12
Week_14_DET_vs_CHI_035_Q4_1412_DET,complete,0,7,7,8
Week_14_DET_vs_CHI_036_Q4_1343_DET,complete,0,6,6,7
Week_14_DET_vs_CHI_037_Q4_1302_DET,complete,0,9,9,10
Week_14_DET_vs_CHI_038_Q4_1137_CHI,incomplete,0,5,5,12
Week_14_DET_vs_CHI_039_Q4_1133_CHI,complete,7,7,0,8
Week_14_DET_vs_CHI_040_Q4_1009_CHI,complete,0,7,7,8
Week_14_DET_vs_CHI_041_Q4_926_CHI,incomplete,2,8,6,11
Week_14_DET_vs_CHI_042_Q4_920_DET,complete,0,7,7,8
Week_14_DET_vs_CHI_043_Q4_709_DET,incomplete,7,7,0,8
Week_14_DET_vs_CHI_044_Q4_639_DET,complete,0,5,5,6
Week_14_DET_vs_CHI_045_Q4_612_DET,incomplete,2,1,1,10
Week_14_DET_vs_CHI_046_Q4_521_DET,incomplete,8,7,1,12
Week_14_DET_vs_CHI_047_Q4_437_CHI,incomplete,0,1,1,16
Week_14_DET_vs_CHI_048_Q4_332_DET,complete,0,9,9,12
Week_14_DET_vs_CHI_049_Q4_256_DET,incomplete,6,6,0,9
Week_14_GB_vs_NYG_001_Q1_1337_GB,complete,0,8,8,9
Week_14_GB_vs_NYG_002_Q1_1223_GB,incomplete,0,7,7,14
Week_14_GB_vs_NYG_003_Q1_1211_NYG,incomplete,9,9,0,10
Week_14_GB_vs_NYG_004_Q1_905_NYG,incomplete,0,11,11,20
Week_14_GB_vs_NYG_005_Q1_809_GB,complete,0,3,3,9
Week_14_GB_vs_NYG_006_Q1_727_GB,incomplete,2,1,1,11
Week_14_GB_vs_NYG_007_Q1_534_NYG,complete,0,1,1,8
Week_14_GB_vs_NYG_008_Q1_334_GB,complete,0,3,3,8
Week_14_GB_vs_NYG_009_Q1_252_GB,complete,0,6,6,9
Week_14_GB_vs_NYG_010_Q1_228_GB,complete,0,8,8,9
Week_14_GB_vs_NYG_011_Q2_1358_NYG,complete,0,1,1,9
Week_14_GB_vs_NYG_012_Q2_1155_GB,complete,0,8,8,11
Week_14_GB_vs_NYG_013_Q2_952_GB,complete,5,5,0,19
Week_14_GB_vs_NYG_014_Q2_722_NYG,complete,0,7,7,10
Week_14_GB_vs_NYG_015_Q2_549_NYG,complete,0,8,8,12
Week_14_GB_vs_NYG_016_Q2_426_GB,interception,13,13,0,22
Week_14_GB_vs_NYG_017_Q2_259_NYG,incomplete,2,1,1,11
Week_14_GB_vs_NYG_018_Q2_202_GB,complete,0,5,5,8
Week_14_GB_vs_NYG_019_Q2_123_GB,complete,0,1,1,12
Week_14_GB_vs_NYG_020_Q2_034_GB,complete,0,3,3,13
Week_14_GB_vs_NYG_021_Q2_024_GB,incomplete,1,1,0,17
Week_14_GB_vs_NYG_022_Q3_1252_NYG,complete,2,1,1,10
Week_14_GB_vs_NYG_023_Q3_958_GB,complete,2,1,1,5
Week_14_GB_vs_NYG_024_Q3_922_GB,incomplete,0,8,8,12
Week_14_GB_vs_NYG_025_Q3_740_GB,incomplete,0,15,15,22
Week_14_GB_vs_NYG_026_Q3_731_NYG,complete,0,8,8,9
Week_14_GB_vs_NYG_027_Q3_618_NYG,complete,8,6,2,9
Week_14_GB_vs_NYG_028_Q3_343_NYG,complete,0,1,1,21
Week_14_GB_vs_NYG_029_Q3_135_NYG,complete,4,4,0,13
Week_14_GB_vs_NYG_030_Q3_037_GB,complete,0,8,8,9
Week_14_GB_vs_NYG_031_Q4_1422_GB,complete,0,10,10,11
Week_14_GB_vs_NYG_032_Q4_1259_GB,complete,0,7,7,11
Week_14_GB_vs_NYG_033_Q4_1003_NYG,complete,0,7,7,8
Week_14_GB_vs_NYG_034_Q4_859_GB,complete,0,14,14,16
Week_14_GB_vs_NYG_035_Q4_810_GB,complete,9,4,5,10
Week_14_GB_vs_NYG_036_Q4_735_GB,complete,0,3,3,7
Week_14_GB_vs_NYG_037_Q4_656_GB,complete,0,1,1,10
Week_14_GB_vs_NYG_038_Q4_541_GB,incomplete,0,22,22,23
Week_14_GB_vs_NYG_039_Q4_216_GB,complete,0,3,3,8
Week_14_GB_vs_NYG_040_Q4_200_GB,incomplete,0,1,1,21
Week_14_GB_vs_NYG_041_Q4_155_GB,complete,0,1,1,10
Week_14_GB_vs_NYG_042_Q4_142_GB,incomplete,0,5,5,14
Week_14_GB_vs_NYG_043_Q4_136_GB,complete,0,3,3,12
Week_14_GB_vs_NYG_044_Q4_133_NYG,complete,0,4,4,7
Week_14_GB_vs_NYG_045_Q4_114_NYG,complete,3,1,2,6
Week_14_GB_vs_NYG_046_Q4_055_NYG,complete,0,1,1,11
Week_14_GB_vs_NYG_047_Q4_049_NYG,complete,0,1,1,14
Week_14_HOU_vs_NYJ_001_Q1_1429_HOU,complete,11,11,0,12
Week_14_HOU_vs_NYJ_002_Q1_1314_HOU,complete,0,7,7,8
Week_14_HOU_vs_NYJ_003_Q1_1057_NYJ,complete,0,9,9,12
Week_14_HOU_vs_NYJ_004_Q1_946_NYJ,complete,14,14,0,15
Week_14_HOU_vs_NYJ_005_Q1_355_HOU,complete,0,1,1,12
Week_14_HOU_vs_NYJ_006_Q1_313_HOU,incomplete,7,4,3,8
Week_14_HOU_vs_NYJ_007_Q1_042_NYJ,complete,0,5,5,8
Week_14_HOU_vs_NYJ_008_Q2_1158_HOU,incomplete,0,9,9,33
Week_14_HOU_vs_NYJ_009_Q2_1022_NYJ,complete,0,6,6,7
Week_14_HOU_vs_NYJ_010_Q2_900_NYJ,complete,0,4,4,10
Week_14_HOU_vs_NYJ_011_Q2_734_NYJ,incomplete,5,6,1,7
Week_14_HOU_vs_NYJ_012_Q2_545_HOU,incomplete,0,1,1,10
Week_14_HOU_vs_NYJ_013_Q2_453_NYJ,incomplete,0,13,13,21
Week_14_HOU_vs_NYJ_014_Q2_305_HOU,incomplete,1,17,16,18
Week_14_HOU_vs_NYJ_015_Q2_202_NYJ,incomplete,8,6,2,9
Week_14_HOU_vs_NYJ_016_Q2_119_HOU,complete,0,5,5,12
Week_14_HOU_vs_NYJ_017_Q2_021_HOU,incomplete,9,4,5,12
Week_14_HOU_vs_NYJ_018_Q3_1500_NYJ,complete,0,4,4,11
Week_14_HOU_vs_NYJ_019_Q3_1425_NYJ,complete,3,1,2,17
Week_14_HOU_vs_NYJ_020_Q3_1350_NYJ,complete,0,12,12,16
Week_14_HOU_vs_NYJ_021_Q3_1159_NYJ,incomplete,0,6,6,7
Week_14_HOU_vs_NYJ_022_Q3_1156_NYJ,complete,0,3,3,17
Week_14_HOU_vs_NYJ_023_Q3_1111_NYJ,complete,0,3,3,9
Week_14_HOU_vs_NYJ_024_Q3_1105_HOU,incomplete,0,1,1,11
Week_14_HOU_vs_NYJ_025_Q3_849_NYJ,complete,9,3,6,10
Week_14_HOU_vs_NYJ_026_Q3_801_NYJ,complete,0,15,15,16
Week_14_HOU_vs_NYJ_027_Q3_555_NYJ,complete,0,8,8,9
Week_14_HOU_vs_NYJ_028_Q3_518_NYJ,complete,0,3,3,8
Week_14_HOU_vs_NYJ_029_Q3_352_HOU,incomplete,0,1,1,12
Week_14_HOU_vs_NYJ_030_Q3_348_HOU,incomplete,9,9,0,11
Week_14_HOU_vs_NYJ_031_Q3_255_NYJ,complete,0,1,1,12
Week_14_HOU_vs_NYJ_032_Q3_120_HOU,complete,1,1,0,16
Week_14_HOU_vs_NYJ_033_Q3_044_HOU,complete,0,4,4,10
Week_14_HOU_vs_NYJ_034_Q4_1347_NYJ,complete,0,11,11,12
Week_14_HOU_vs_NYJ_035_Q4_1308_NYJ,complete,8,8,0,11
Week_14_HOU_vs_NYJ_036_Q4_1100_NYJ,complete,0,1,1,15
Week_14_HOU_vs_NYJ_037_Q4_1019_NYJ,complete,0,1,1,10
Week_14_HOU_vs_NYJ_038_Q4_932_NYJ,complete,0,1,1,11
Week_14_HOU_vs_NYJ_039_Q4_847_HOU,complete,0,3,3,9
Week_14_HOU_vs_NYJ_040_Q4_821_HOU,incomplete,0,14,14,15
Week_14_HOU_vs_NYJ_041_Q4_816_HOU,incomplete,0,4,4,18
Week_14_HOU_vs_NYJ_042_Q4_731_NYJ,complete,0,1,1,14
Week_14_HOU_vs_NYJ_043_Q4_643_HOU,complete,0,5,5,9
Week_14_HOU_vs_NYJ_044_Q4_624_HOU,incomplete,0,10,10,18
Week_14_HOU_vs_NYJ_045_Q4_617_HOU,incomplete,0,1,1,12
Week_14_HOU_vs_NYJ_046_Q4_430_HOU,incomplete,6,1,5,8
Week_14_HOU_vs_NYJ_047_Q4_425_HOU,complete,0,5,5,10
Week_14_HOU_vs_NYJ_048_Q4_322_HOU,incomplete,2,1,1,13
Week_14_IND_vs_CIN_001_Q1_1418_IND,complete,0,3,3,8
Week_14_IND_vs_CIN_002_Q1_1334_IND,incomplete,0,4,4,14
Week_14_IND_vs_CIN_003_Q1_1243_CIN,complete,0,7,7,8
Week_14_IND_vs_CIN_004_Q1_1118_IND,complete,0,7,7,11
Week_14_IND_vs_CIN_005_Q1_1038_IND,complete,0,8,8,9
Week_14_IND_vs_CIN_006_Q1_935_IND,complete,0,6,6,9
Week_14_IND_vs_CIN_007_Q1_852_IND,incomplete,0,1,1,9
Week_14_IND_vs_CIN_008_Q1_842_CIN,complete,0,11,11,12
Week_14_IND_vs_CIN_009_Q1_716_CIN,complete,0,1,1,10
Week_14_IND_vs_CIN_010_Q1_631_IND,complete,0,4,4,9
Week_14_IND_vs_CIN_011_Q1_550_IND,complete,0,3,3,7
Week_14_IND_vs_CIN_012_Q1_420_IND,complete,0,11,11,12
Week_14_IND_vs_CIN_013_Q1_206_IND,incomplete,2,8,6,20
Week_14_IND_vs_CIN_014_Q1_159_IND,complete,7,7,0,8
Week_14_IND_vs_CIN_015_Q2_1500_CIN,complete,9,8,1,11
Week_14_IND_vs_CIN_016_Q2_1334_CIN,incomplete,0,16,16,24
Week_14_IND_vs_CIN_017_Q2_1324_CIN,complete,7,6,1,11
Week_14_IND_vs_CIN_018_Q2_925_IND,incomplete,2,1,1,7
Week_14_IND_vs_CIN_019_Q2_921_IND,complete,0,7,7,11
Week_14_IND_vs_CIN_020_Q2_858_IND,complete,0,4,4,11
Week_14_IND_vs_CIN_021_Q2_815_IND,incomplete,0,24,24,25
Week_14_IND_vs_CIN_022_Q2_729_IND,complete,0,3,3,9
Week_14_IND_vs_CIN_023_Q2_706_IND,incomplete,10,10,0,11
Week_14_IND_vs_CIN_024_Q2_702_IND,complete,7,4,3,8
Week_14_IND_vs_CIN_025_Q2_200_IND,complete,0,1,1,13
Week_14_IND_vs_CIN_026_Q2_140_CIN,interception,7,7,0,8
Week_14_IND_vs_CIN_027_Q2_131_CIN,incomplete,8,6,2,9
Week_14_IND_vs_CIN_028_Q2_124_CIN,incomplete,5,13,8,14
Week_14_IND_vs_CIN_029_Q3_1424_CIN,complete,0,9,9,10
Week_14_IND_vs_CIN_030_Q3_1344_CIN,complete,13,13,0,14
Week_14_IND_vs_CIN_031_Q3_1144_CIN,complete,0,3,3,8
Week_14_IND_vs_CIN_032_Q3_1056_IND,complete,5,5,0,6
Week_14_IND_vs_CIN_033_Q3_949_IND,incomplete,0,3,3,6
Week_14_IND_vs_CIN_034_Q3_945_IND,incomplete,1,1,0,10
Week_14_IND_vs_CIN_035_Q3_856_CIN,complete,28,28,0,29
Week_14_IND_vs_CIN_036_Q3_814_CIN,complete,0,3,3,9
Week_14_IND_vs_CIN_037_Q3_653_CIN,complete,0,12,12,13
Week_14_IND_vs_CIN_038_Q3_506_CIN,complete,0,1,1,13
Week_14_IND_vs_CIN_039_Q3_218_IND,complete,6,6,0,7
Week_14_IND_vs_CIN_040_Q3_129_IND,incomplete,5,5,0,10
Week_14_IND_vs_CIN_041_Q4_1500_CIN,incomplete,0,7,7,12
Week_14_IND_vs_CIN_042_Q4_1413_CIN,complete,0,12,12,13
Week_14_IND_vs_CIN_043_Q4_1114_IND,complete,0,3,3,6
Week_14_IND_vs_CIN_044_Q4_1051_IND,complete,0,4,4,7
Week_14_IND_vs_CIN_045_Q4_1029_IND,complete,0,4,4,18
Week_14_IND_vs_CIN_046_Q4_1001_IND,complete,2,3,1,16
Week_14_IND_vs_CIN_047_Q4_933_IND,incomplete,2,1,1,6
Week_14_IND_vs_CIN_048_Q4_736_IND,complete,0,3,3,7
Week_14_IND_vs_CIN_049_Q4_715_IND,complete,2,1,1,7
Week_14_IND_vs_CIN_050_Q4_653_IND,complete,0,6,6,11
Week_14_IND_vs_CIN_051_Q4_619_IND,complete,0,3,3,6
Week_14_IND_vs_CIN_052_Q4_601_IND,incomplete,0,3,3,7
Week_14_JAX_vs_CLE_001_Q1_1349_CLE,complete,0,4,4,10
Week_14_JAX_vs_CLE_002_Q1_1231_CLE,complete,0,8,8,14
Week_14_JAX_vs_CLE_003_Q1_1145_CLE,complete,1,15,14,24
Week_14_JAX_vs_CLE_004_Q1_1057_JAX,complete,0,4,4,8
Week_14_JAX_vs_CLE_005_Q1_918_CLE,incomplete,0,1,1,6
Week_14_JAX_vs_CLE_006_Q1_748_JAX,complete,0,1,1,9
Week_14_JAX_vs_CLE_007_Q1_420_JAX,complete,0,4,4,7
Week_14_JAX_vs_CLE_008_Q1_342_JAX,incomplete,6,6,0,7
Week_14_JAX_vs_CLE_009_Q1_338_JAX,complete,0,3,3,7
Week_14_JAX_vs_CLE_010_Q1_116_JAX,complete,0,1,1,7
Week_14_JAX_vs_CLE_011_Q1_028_JAX,incomplete,0,13,13,21
Week_14_JAX_vs_CLE_012_Q1_016_JAX,incomplete,8,1,7,10
Week_14_JAX_vs_CLE_013_Q1_005_CLE,complete,13,13,0,16
Week_14_JAX_vs_CLE_014_Q2_1500_CLE,complete,0,3,3,16
Week_14_JAX_vs_CLE_015_Q2_1346_CLE,complete,0,1,1,10
Week_14_JAX_vs_CLE_016_Q2_1336_JAX,interception,1,7,6,25
Week_14_JAX_vs_CLE_017_Q2_1327_CLE,complete,0,6,6,10
Week_14_JAX_vs_CLE_018_Q2_1049_CLE,interception,1,1,0,8
Week_14_JAX_vs_CLE_019_Q2_941_JAX,complete,0,3,3,11
Week_14_JAX_vs_CLE_020_Q2_703_CLE,complete,0,1,1,10
